"SampleRowID","MethodCode","StationCode","SampleDate","SampleTime","QADone","GearID","WaterTemperature","Salinity","DO","PctSaturation","Secchi","SpecificConductance","TideCode","UserName","ElecCond"
"{4182404E-C33E-4D0E-9ADD-750A19F58A04}","MWTR","NS3",7/10/2007 0:00:00,12/30/1899 15:41:00,1,,22.40,4.30,7.00,83.40,53.00,7810,,"suisun",
"{418DC816-6090-48F1-93A3-93EAF8A55133}","BSEIN","SU1",8/14/2002 0:00:00,12/30/1899 15:40:00,1,,20.20,6.00,6.10,71.00,36.00,10670,,"Robert",
"{4190382F-2750-4B77-8168-B6AE06DCD2EB}","BSEIN","DV2",12/9/2010 0:00:00,12/30/1899 11:15:00,1,,11.70,5.50,6.90,66.70,29.00,9780,"flood","suisun",
"{41920E60-98D0-4995-A274-07522868D48E}","OTR","SU2",2/16/2001 0:00:00,12/30/1899 10:01:00,1,,9.30,1.80,8.85,78.00,28.00,3325,"high","Robert",
"{4193EB09-83B8-4726-A88F-086403AE860C}","BSEIN","DV2",12/15/2011 0:00:00,12/30/1899 12:30:00,1,,7.30,4.00,7.86,67.20,30.00,7340,"low","suisun",
"{4195EB47-2A03-4855-A801-42E1624B9266}","BSEIN","MZ6",10/24/2014 0:00:00,12/30/1899 13:35:00,1,,19.10,8.20,6.90,78.00,40.00,14209,"flood","lcook",
"{4196F377-B30F-4C9F-BBD7-A6129C86D316}","BSEIN","DV2",3/15/2016 0:00:00,12/30/1899 16:30:00,1,,18.30,0.40,6.50,70.00,15.00,863,"low","taorear",
"{41A20B62-35F0-46EF-B796-6EE57F2F2486}","BSEIN","SU1",1/14/2016 0:00:00,12/30/1899 12:55:00,1,,9.90,3.60,7.90,71.00,28.00,6525,"flood","taorear",
"{41B60948-A683-48FA-8B94-37B878CD9DAE}","BSEIN","MZ6",5/16/2013 0:00:00,12/30/1899 16:35:00,1,,20.50,1.30,8.09,91.20,20.00,2582,"flood","lcook",
"{41B675A6-9BB9-4053-BF06-746BD003C230}","HKLN","GY2",3/12/2013 0:00:00,12/30/1899 7:50:00,1,,14.80,5.70,10.20,103.00,17.00,10080,,"taorear",
"{41B9AD60-C563-43A6-A5D8-6E540ECF5603}","BSEIN","DV2",2/22/2000 0:00:00,12/30/1899 12:34:00,1,,12.40,1.10,,,20.00,2180,,"Robert",
"{41CE18E8-F52C-49D2-8B14-E027DFC7EB2A}","OTR","SU4",8/18/2016 0:00:00,12/30/1899 10:35:00,1,,21.60,8.50,6.70,80.00,42.00,14560,"flood","taorear",
"{41E1A40F-1AF0-440C-A34C-61F8E2F13425}","OTR","PT2",4/9/2004 0:00:00,12/30/1899 11:57:00,1,,17.70,1.10,8.50,89.00,21.00,2103,"ebb","alis",
"{41E3257B-F709-4DD5-95FF-61586AC44CE4}","OTR","DV3",8/18/2020 0:00:00,12/30/1899 10:20:00,1,,25.00,6.80,4.50,58.00,35.00,11967,"low","taorear",
"{41E7DB56-334D-425E-BD8C-34D909D4D1FD}","OTR","BY3",7/10/2013 0:00:00,12/30/1899 15:00:00,1,,22.70,4.80,,,22.00,8580,"flood","lcook",
"{41EAF0E2-9ED5-4B2A-9BA6-C940BFAF4677}","BSEIN","TR4",8/23/2021 0:00:00,12/30/1899 10:51:00,1,,19.00,13.70,10.80,129.00,,22590,"low","taorear",0
"{41F42CAB-78A3-46B7-A9E3-0744BDEFE59B}","OTR","GY2",1/23/2003 0:00:00,12/30/1899 11:07:00,1,,10.40,4.40,6.40,58.00,25.00,7880,"ebb","katie",
"{41FB0591-66EB-421C-8749-654C27D26EE9}","OTR","BY1",5/22/2002 0:00:00,12/30/1899 14:35:00,1,,19.40,0.80,2.10,14.00,22.00,1566,"ebb","katie",
"{420B7890-D4AD-41F0-BA6E-6B4C84107BDC}","OTR","NS3",4/21/2005 0:00:00,12/30/1899 11:59:00,1,,17.80,0.80,7.60,79.00,25.00,1650,"flood","alis",
"{4229274F-561D-4193-9E4A-E3D0AAEB9D23}","OTR","SU1",10/22/2007 0:00:00,12/30/1899 0:00:00,1,,16.30,6.20,5.90,61.70,,10970,,"Student",
"{4230A2AC-E955-4235-BAAC-76A4E4209631}","OTR","CO2",1/18/2002 0:00:00,12/30/1899 12:18:00,1,,9.20,0.60,9.20,80.00,20.00,1149,"low","katie",
"{42322FA4-2644-4A01-B1D2-CB0B24C3E97E}","OTR","SB2",5/11/2010 0:00:00,12/30/1899 15:45:00,1,,18.10,1.30,7.53,80.50,15.00,2480,"ebb","suisun",
"{423D842F-B3D2-4567-B7D0-BFA5190611A2}","BSEIN","SU1",11/28/2007 0:00:00,12/30/1899 12:50:00,1,,,,,,,,,"suisun",
"{424AC3B6-F0D4-423A-B3CB-EF8738D2DE8A}","OTR","DV3",3/19/2019 0:00:00,12/30/1899 11:25:00,1,,15.30,0.70,6.50,65.00,27.00,1384,"incoming","taorear",
"{424B0B82-2515-4AA0-817D-5BEE44F67186}","OTR","PT2",7/17/2008 0:00:00,12/30/1899 8:20:00,1,,19.50,4.90,5.02,56.30,22.00,8710,"ebb","suisun",
"{42563376-1434-4943-A93D-9227BFA01477}","OTR","NS2",2/11/2016 0:00:00,12/30/1899 9:30:00,1,,12.40,2.10,7.50,71.00,33.00,3897,"ebb","taorear",
"{4258DFCF-89DC-4CD8-BD6C-EE85CBD717C7}","OTR","SB1",12/6/2013 0:00:00,12/30/1899 7:27:00,1,,7.60,8.10,6.81,60.70,34.00,14020,"ebb","lcook",
"{4260249E-ADE9-4DD6-905E-C32FD851E869}","HKLN","MZLCR",1/14/2020 0:00:00,12/30/1899 7:25:00,1,,9.40,2.70,10.10,90.00,33.00,4951,,"taorear",
"{426284CB-406C-4BB6-8162-E2FAFA8571D3}","OTR","MWB2",12/29/2020 0:00:00,12/30/1899 9:30:00,1,,9.30,5.30,9.10,82.00,55.00,9324,"flood","taorear",
"{42681865-11D7-4094-A2F7-77A0A26472D2}","BSEIN","MZ6",5/18/2021 0:00:00,12/30/1899 10:00:00,1,,18.10,5.60,8.60,94.00,53.00,9915,"ebb","taorear",0
"{426E9455-0F75-4521-9B38-A6AB7A76EF64}","BSEIN","DV2",2/16/2021 0:00:00,12/30/1899 13:20:00,1,,12.70,5.30,9.50,92.00,24.00,9334,"flood","taorear",0
"{426EDBD5-C8E2-4808-8033-9A73C7DA6A6C}","HKLN","SUFB",11/10/2015 0:00:00,12/30/1899 9:00:00,1,,13.90,8.70,4.50,45.00,39.00,14836,,"taorear",
"{42720191-D594-4ACA-8F95-518C5F0CFDD6}","OTR","DV2",10/27/2011 0:00:00,12/30/1899 9:00:00,1,,15.10,2.60,4.76,48.10,28.00,4884,"low","suisun",
"{4279BB02-4CF7-4514-8591-ABDBCDE77659}","OTR","GY3",10/19/2010 0:00:00,12/30/1899 16:30:00,1,,18.30,9.90,7.31,82.60,36.00,16860,"ebb","suisun",
"{42892635-1459-41AB-93C2-FC9EC83C2647}","OTR","SU4",10/7/2005 0:00:00,12/30/1899 14:00:00,1,,18.90,7.20,8.80,100.00,32.00,12430,"flood","Robert",
"{4296B6CF-730C-4114-9C02-7BE3A9168B7D}","OTR","MZ1",10/26/2000 0:00:00,12/30/1899 12:35:00,1,,15.70,3.90,9.44,98.00,34.00,6990,"flood","Robert",
"{42A25054-71E0-4B70-A61F-E7B0F0F05B4D}","BSEIN","DV2",11/6/2018 0:00:00,12/30/1899 9:30:00,1,,15.80,7.60,5.40,57.00,29.00,13209,"flood","taorear",
"{42A9DA31-86EE-4681-A289-68A3A74F6E06}","OTR","FH1",4/18/2011 0:00:00,12/30/1899 15:05:00,1,,17.20,1.80,2.89,30.30,14.00,3491,"flood","suisun",
"{42BE998F-9F0F-4FAA-84D9-E6C34913E9BD}","OTR","GY3",2/13/2006 0:00:00,12/30/1899 14:00:00,1,,13.10,0.30,8.70,82.00,20.00,633,,"john",
"{42C0FEF4-21F3-45BA-8AC2-E7C447DBDDA5}","OTR","SU3",7/28/2009 0:00:00,12/30/1899 11:10:00,1,,21.70,9.10,6.89,83.00,40.00,15570,"ebb","taorear",
"{42D50A87-F0D8-4A7C-97B4-32F14759DEA1}","OTR","PT2",11/7/2018 0:00:00,12/30/1899 10:40:00,1,,15.40,7.50,4.70,49.00,25.00,12897,"flood","taorear",
"{42D9A8AC-E6A3-4735-A068-8453B1F3EDDF}","OTR","SU3",5/14/2010 0:00:00,12/30/1899 10:30:00,1,,17.90,1.10,8.78,93.50,21.00,2224,"low","suisun",
"{42DCEC6B-5026-4739-B437-0EEF9E12DC55}","BSEIN","DV2",9/24/2014 0:00:00,12/30/1899 11:10:00,1,,20.60,8.10,6.60,77.00,41.00,13995,"flood","lcook",
"{42E727E7-02D9-4D8D-B7E4-BCE33B48A162}","HKLN","MZGT",11/12/2015 0:00:00,12/30/1899 14:10:00,1,,14.70,9.40,7.30,75.00,41.00,15843,,"taorear",
"{42EEDFD0-FB77-45DB-BFB7-6F3E00F010BC}","OTR","SU1",6/17/2009 0:00:00,12/30/1899 11:45:00,1,,20.00,2.80,7.58,76.90,27.00,5210,"ebb","suisun",
"{42F5F7DE-1E13-4831-8FEA-91184CB03F43}","OTR","SB2",4/20/2001 0:00:00,12/30/1899 12:50:00,1,,14.90,1.10,10.36,103.00,17.00,2211,"flood","Robert",
"{42F6E799-5E39-4618-A8A4-DBED15BB817A}","OTR","CO2",9/21/2010 0:00:00,12/30/1899 12:30:00,1,,20.60,6.50,6.80,78.80,34.00,11420,"flood","suisun",
"{43043EFB-171F-4797-8101-9BB2541448C8}","OTR","SB2",7/16/2008 0:00:00,12/30/1899 16:05:00,1,,23.10,6.50,6.78,82.70,34.00,11330,"flood","suisun",
"{43135B65-AD70-4F1E-AB18-D49EDAFE4141}","OTR","BY3",9/23/2014 0:00:00,12/30/1899 14:43:00,1,,20.80,9.20,6.00,70.00,36.00,15893,"flood","lcook",
"{431B7132-16D5-4614-8ABA-D767A592423B}","OTR","SU1",9/20/2007 0:00:00,12/30/1899 10:07:00,1,,18.40,6.70,6.16,68.50,30.00,11750,,"Student",
"{4329630B-F60F-4A50-8206-B558F0568347}","BSEIN","SU1",1/21/2015 0:00:00,12/30/1899 10:05:00,1,,11.40,2.30,6.95,64.90,27.00,4304,"flood","lcook",
"{432AE46A-2BB5-4075-835D-EF511B2811BE}","OTR","SB1",2/12/2020 0:00:00,12/30/1899 7:38:00,1,,9.90,2.60,8.00,72.00,23.00,4787,"ebb","taorear",
"{432E0BF8-98A1-484D-B26F-AE0A8F60FFAD}","BSEIN","SU1",9/17/2008 0:00:00,12/30/1899 12:01:00,1,,,,,,,,"flood","suisun",
"{432E8E71-6B9F-4DDE-8061-6F5EFABEFFD7}","OTR","SU4",1/10/2018 0:00:00,12/30/1899 10:30:00,1,,10.50,8.00,9.20,86.00,39.00,13825,"high","taorear",
"{432F182A-CE14-49CF-A50F-9447E439762C}","BSEIN","SU1",11/20/2006 0:00:00,12/30/1899 7:30:00,1,,14.50,3.90,4.50,43.30,34.00,7750,,"suisun",
"{4332A07D-7D05-4713-8E30-2816D1871EB2}","OTR","SU4",5/15/2014 0:00:00,12/30/1899 10:00:00,1,,21.10,6.70,6.40,75.00,33.00,11647,"low","taorear",
"{433A0D9B-CA48-49FD-A9FF-53101B200980}","OTR","PT2",12/4/2017 0:00:00,12/30/1899 11:10:00,1,,10.80,4.60,6.30,58.00,19.00,8264,"flood","taorear",
"{43415DF8-33AB-4B1C-923A-57FFCE031D75}","OTR","PT2",7/9/2018 0:00:00,12/30/1899 7:20:00,1,,20.30,2.50,3.90,44.00,18.00,4706,"low","taorear",
"{4344B7B3-71A0-4C6A-886D-849D53CAE5B0}","OTR","CO1",6/23/2003 0:00:00,12/30/1899 10:00:00,1,,20.90,1.00,5.50,61.00,15.00,2160,,"taorear",
"{43456F0A-84DD-4609-BD39-B4F967F2D65F}","OTR","GY1",8/16/2002 0:00:00,12/30/1899 9:20:00,1,,19.50,10.20,4.90,57.00,34.00,17210,"flood","Robert",
"{43489E29-FAB3-4DD8-9CC0-EF2F6AC720B0}","OTR","GY2",12/1/2003 0:00:00,12/30/1899 12:58:00,1,,11.00,9.00,7.40,71.00,34.00,15400,"ebb","robert",
"{435743F6-53BD-4AFE-99B8-7FED5D9083BD}","OTR","GY3",10/14/2015 0:00:00,12/30/1899 9:30:00,1,,20.60,11.20,6.40,75.00,49.00,18780,"ebb","lcook",
"{43581566-9D78-45EA-B8D4-92CD4FC32816}","BSEIN","DV2",10/13/2008 0:00:00,12/30/1899 8:48:00,1,,12.80,6.20,8.50,82.60,30.00,10800,"low","suisun",
"{435DB32E-EF1A-49E1-99F4-1084024CB2FB}","OTR","PT2",6/11/2014 0:00:00,12/30/1899 12:55:00,1,,21.10,4.50,6.50,74.00,17.00,8037,"flood","taorear",
"{43608301-FACE-4F10-A69F-BB7C6DEC443A}","OTR","PT1",3/27/2007 0:00:00,12/30/1899 8:40:00,1,,14.60,1.70,6.60,65.00,26.00,3229,,"robert",
"{43634229-64B1-4911-8E1A-6822B7DA7047}","OTR","CO1",3/10/2004 0:00:00,12/30/1899 7:30:00,1,,13.70,0.60,9.00,87.00,14.00,1090,"ebb","alis",
"{436C1757-7E36-4DFC-87EC-9E8EA6BE7288}","BSEIN","SU1",7/23/2010 0:00:00,12/30/1899 10:45:00,1,,18.70,2.30,7.21,78.40,20.00,4261,"flood","suisun",
"{437A7233-7C57-498C-A1A9-FDC998925A00}","OTR","SB2",4/11/2002 0:00:00,12/30/1899 16:24:00,1,,17.80,2.00,8.20,88.00,26.00,3713,"ebb","katie",
"{437F889B-38C4-47E8-BB60-4F001EE34AD9}","OTR","PT2",7/15/2019 0:00:00,12/30/1899 8:03:00,1,,20.70,1.20,5.20,60.00,24.00,2350,"outgoing","taorear",
"{43871E6F-010F-4DC7-A3CE-7605E5A39104}","OTR","SU2",11/9/2016 0:00:00,12/30/1899 8:00:00,1,,17.20,7.00,4.80,52.00,39.00,12103,"flood","taorear",
"{439698AC-C0EB-4A6D-A86C-D376E6B56628}","BSEIN","SU1",6/23/2006 0:00:00,12/30/1899 12:10:00,1,,24.30,0.80,4.40,53.00,15.00,1547,,"suisun",
"{43A180F7-C7DA-4C49-A5B3-3114BE54A428}","HKLN","NS3",12/21/2020 0:00:00,12/30/1899 13:10:00,1,,9.70,5.50,10.00,91.00,62.00,9792,,"taorear",
"{43AEF867-9408-497A-86E2-B7346EB82109}","OTR","MZN2",12/18/2007 0:00:00,12/30/1899 10:35:00,1,,9.70,4.60,9.11,82.50,36.00,8260,,"Student",
"{43BB2CD4-BEEE-422F-8644-77E2FB8491D3}","OTR","NS2",8/19/2015 0:00:00,12/30/1899 15:20:00,1,,22.60,12.20,7.20,89.00,49.00,20422,"flood","lcook",
"{43BBE5E2-CF9F-4D7A-B43C-0F66FDE1169A}","OTR","NS2",4/22/2015 0:00:00,12/30/1899 13:25:00,1,,17.20,4.40,8.50,90.00,33.00,7944,"low","taorear",
"{43BF4567-DF94-4B58-BCBE-492058F78BBC}","BSEIN","SU1",8/8/2017 0:00:00,12/30/1899 12:45:00,1,,21.20,2.50,7.40,84.00,24.00,4652,"flood","taorear",
"{43C33A50-7CD9-44DC-BEE3-D4B9816F0122}","BSEIN","SU1",2/13/2013 0:00:00,12/30/1899 13:05:00,1,,10.40,1.90,6.45,58.10,19.00,3575,"flood","lcook",
"{43C5F68B-62F4-49FD-8E42-F2CBDEA996E0}","OTR","DV2",5/20/2005 0:00:00,12/30/1899 9:01:00,1,,18.10,1.40,5.40,58.00,17.00,2736,"low","alis",
"{43CB094F-3FD7-48F7-B249-6B0AD8F1DB74}","OTR","SU2",8/12/2014 0:00:00,12/30/1899 16:20:00,1,,21.70,10.60,7.40,88.00,29.00,17627,"flood","taorear",
"{43CBE444-F3D7-4A3C-9043-FADDCE7F74A7}","BSEIN","DV2",7/19/2002 0:00:00,12/30/1899 10:25:00,1,,21.80,5.50,6.90,81.00,20.00,9410,,"Robert",
"{43CC07E4-B2B6-483F-8B8C-D2B31D25DD65}","OTR","CO2",2/16/2001 0:00:00,12/30/1899 10:33:00,1,,9.40,1.20,9.92,86.00,28.00,2303,"ebb","Robert",
"{43CF5DA7-202C-43C8-B879-A8CFD31BFE11}","OTR","GY1",6/3/2011 0:00:00,12/30/1899 7:20:00,1,,15.90,1.40,3.58,36.30,18.00,2644,"ebb","suisun",
"{43D21A64-A9B3-4C38-98F5-6B1C4CC0EC68}","OTR","CO1",1/18/2002 0:00:00,12/30/1899 11:40:00,1,,8.80,0.90,9.00,77.00,19.00,1712,"ebb","katie",
"{43D50E9A-0A68-475D-AD87-4B62F3636536}","OTR","MZ6",6/18/2019 0:00:00,12/30/1899 15:55:00,1,,23.10,0.40,6.90,80.00,17.00,752,"incoming","taorear",
"{43DB42D9-D532-4314-96AD-B621D9CB8932}","OTR","SB2",6/10/2014 0:00:00,12/30/1899 14:40:00,1,,23.30,5.70,6.90,83.00,25.00,10056,"high","taorear",
"{43DC968D-E865-4D3F-B4CD-1EEAC4CE1F5A}","HKLN","GYTC",4/25/2019 0:00:00,12/30/1899 9:53:00,1,,21.50,1.80,4.40,51.00,23.00,3492,,"taorear",
"{43E94FEA-83E2-49DC-B0D9-DF19F4117D54}","BSEIN","MWBC6",3/26/2021 0:00:00,12/30/1899 13:25:00,1,,14.00,0.90,10.50,103.00,25.00,1766,"flood","taorear",0
"{43F126D6-5256-45EB-A01A-9D010F080B5B}","OTR","MWS2",4/26/2021 0:00:00,12/30/1899 13:40:00,1,,16.50,3.20,9.00,94.00,21.00,5929,"flood","taorear",0
"{43FB7C04-7441-4951-B919-60AF2F46C7CE}","HKLN","SU3",2/15/2012 0:00:00,12/30/1899 12:30:00,1,,11.30,3.80,7.90,74.00,17.00,6930,,"taorear",
"{440AADE8-3DAB-40B3-85CE-2E41FE8DC5C5}","OTR","DV3",12/20/2001 0:00:00,12/30/1899 14:40:00,1,,9.10,1.90,10.40,90.00,28.00,3612,"low","Robert",
"{440C521D-9FD3-439E-A67E-ACFF0C46C282}","OTR","MZ2",11/29/2012 0:00:00,12/30/1899 12:00:00,1,,14.00,6.20,8.03,81.40,62.00,10800,"flood","lcook",
"{440FFF52-5E01-4A87-ABB9-A300BCDC917B}","OTR","PT1",1/18/2010 0:00:00,12/30/1899 8:40:00,1,,10.50,2.60,5.56,50.90,39.00,4822,"ebb","suisun",
"{441C5D3D-275B-4B30-8C25-42714B90702B}","OTR","MZ1",10/22/2008 0:00:00,12/30/1899 16:06:00,1,,17.00,7.60,8.00,86.20,63.00,12980,,"suisun",
"{44298246-C2C1-4423-9E04-1E9AA76DE52C}","OTR","GY2",5/17/2001 0:00:00,12/30/1899 14:54:00,1,,21.60,4.50,6.70,78.00,23.00,8120,"ebb","Robert",
"{44337462-9925-4485-9CDD-EE7788BDF50B}","OTR","BY2",3/16/2010 0:00:00,12/30/1899 9:35:00,1,,15.60,1.10,5.26,53.20,26.00,2221,"ebb","suisun",
"{4436B4BF-0733-401B-9FE6-7B55CC7E3090}","OTR","MZ2",6/16/2005 0:00:00,12/30/1899 10:00:00,1,,19.70,0.10,8.00,88.00,35.00,198,"flood","alis",
"{443BB378-DD18-46D5-A4C2-66DC816B2318}","BSEIN","DV2",3/31/2008 0:00:00,12/30/1899 0:00:00,1,,,,,,,,,"suisun",
"{443FD55B-144A-4039-B16C-520C26DB9218}","OTR","SU2",1/14/2016 0:00:00,12/30/1899 9:00:00,1,,9.80,4.30,8.30,75.00,23.00,7746,"ebb","taorear",
"{4440B161-5A32-476E-8C80-1A16941FC2E4}","OTR","CO1",5/21/2008 0:00:00,12/30/1899 17:40:00,1,,20.20,4.00,6.70,76.40,21.00,7260,"flood","suisun",
"{4446635C-D236-4E4C-A2D1-398A0B5C910C}","BSEIN","DV2",5/3/2011 0:00:00,12/30/1899 13:30:00,1,,18.10,1.50,5.67,60.00,11.00,2917,"flood","suisun",
"{4450ADC0-FA4B-4B31-8D26-8C04FEF7C3C5}","OTR","SU2",11/2/2005 0:00:00,12/30/1899 15:57:00,1,,16.80,7.00,5.30,58.00,30.00,12170,"ebb","Robert",
"{446A1113-E065-4224-B0D2-95A85501ACA9}","HKLN","CR2L",2/8/2018 0:00:00,12/30/1899 15:45:00,1,,18.40,4.00,11.80,128.00,55.00,7262,,"taorear",
"{447026DD-A3AE-4C08-A9A2-9748C3BE362F}","BSEIN","DV2",3/15/2016 0:00:00,12/30/1899 16:10:00,1,,18.30,0.40,6.50,70.00,15.00,863,"low","taorear",
"{447346FE-6475-41AB-8BFF-A0E108267556}","OTR","SB1",12/19/2019 0:00:00,12/30/1899 7:35:00,1,,10.20,3.30,6.30,70.00,30.00,6002,"incoming","taorear",
"{4473DA1C-5D8F-423C-8819-BB085A3F43A2}","OTR","GY1",3/23/2000 0:00:00,12/30/1899 10:07:00,1,,14.10,4.10,5.60,,9.00,7380,"low","Robert",
"{4483BF8E-513D-4A08-BC20-3E7AAA2C22D3}","BSEIN","DV2",9/13/2001 0:00:00,12/30/1899 10:45:00,1,,19.10,8.50,8.30,95.00,34.00,14480,,"Robert",
"{448B3ABD-258E-483F-882C-3EA7E1EFA65B}","OTR","BY3",10/28/2011 0:00:00,12/30/1899 8:30:00,1,,15.70,3.20,3.99,41.00,21.00,5800,"ebb","suisun",
"{44963650-05F7-4402-B80B-9632205E81FB}","BSEIN","SU1",8/14/2002 0:00:00,12/30/1899 15:20:00,1,,20.20,6.00,6.10,71.00,36.00,10670,,"Robert",
"{449EFB7E-D619-4B23-9D8E-5EAEB5B23D02}","OTR","SU3",2/19/2008 0:00:00,12/30/1899 11:47:00,1,,10.40,1.40,10.22,92.70,25.00,2751,"high","suisun",
"{44A0BFF0-7C3F-41A1-BF80-329E98810FA2}","OTR","PT1",4/9/2004 0:00:00,12/30/1899 11:32:00,1,,17.10,1.10,8.40,88.00,17.00,2068,"ebb","alis",
"{44A6E648-CC80-4C29-8177-D6B64AC00377}","OTR","SU1",8/8/2017 0:00:00,12/30/1899 11:20:00,1,,20.60,2.30,7.50,84.00,26.00,4266,"low","taorear",
"{44AF9DD6-1C0F-440B-8E15-BE3E66388B6F}","OTR","CO2",5/21/2012 0:00:00,12/30/1899 15:45:00,1,,20.60,1.00,6.31,71.40,15.00,1962,"flood","lcook",
"{44B045CD-CC8F-4A75-949B-C0BB76E2E86B}","OTR","CO1",10/6/2005 0:00:00,12/30/1899 15:36:00,1,,19.50,5.60,7.10,76.00,35.00,9950,"high","Robert",
"{44B5D8D4-CD64-40DA-BAAE-FCED388FB9D1}","OTR","DV1",2/7/2018 0:00:00,12/30/1899 8:40:00,1,,13.70,2.70,6.50,63.00,31.00,5006,"high","taorear",
"{44BFD702-30E6-47D7-8E4C-7238351C1134}","OTR","MZ2",4/14/2006 0:00:00,12/30/1899 15:00:00,1,,13.50,0.10,8.90,85.00,31.00,250,,"john",
"{44C1620B-7A85-49F5-83A5-ABFFA99E8ADC}","OTR","SU4",2/11/2009 0:00:00,12/30/1899 9:17:00,1,,9.70,8.40,7.60,71.50,32.00,14470,,"suisun",
"{44CAC1A0-AD34-4B4A-BC49-422A1102E12F}","BSEIN","DV2",1/22/2019 0:00:00,12/30/1899 10:15:00,1,,11.00,1.90,7.10,64.00,25.00,3612,"incoming","taorear",
"{44CB092B-C51A-4604-920D-4B0E9A815B7A}","BSEIN","MZ6",3/15/2016 0:00:00,12/30/1899 12:30:00,1,,13.60,1.10,8.10,79.00,26.00,2115,"ebb","taorear",
"{44D6F8EB-5E3E-4C3B-BDEC-58AB10751AAE}","OTR","MZ6",3/13/2013 0:00:00,12/30/1899 13:35:00,1,,15.00,2.60,7.58,76.70,16.00,4791,"flood","lcook",
"{44DAB123-D3FC-4A3F-9410-E541BE16FC83}","BSEIN","SU1",3/15/2006 0:00:00,12/30/1899 10:10:00,1,,11.70,0.60,7.90,74.00,27.00,1083,,"john",
"{44DCEBB2-2D66-46E7-BB04-06E5A847A9B0}","OTR","NS2",11/7/2002 0:00:00,12/30/1899 11:04:00,1,,14.10,5.60,9.90,101.00,42.00,9800,"low","taorear",
"{44DCF5C7-CD28-4D8F-A756-192FE2CF25B4}","OTR","DV3",10/18/2017 0:00:00,12/30/1899 12:00:00,1,,16.40,5.00,7.50,78.00,28.00,8825,"flood","taorear",
"{44E25EC4-43B7-4C98-84D0-9E5C27795490}","OTR","NS2",3/7/2011 0:00:00,12/30/1899 14:25:00,1,,12.20,0.70,8.62,80.80,26.00,1400,"flood","suisun",
"{44E31DFF-E0E8-4485-B332-5E94C5AAF6B8}","OTR","MZ2",3/12/2012 0:00:00,12/30/1899 12:10:00,1,,12.50,2.00,9.68,92.00,18.00,3811,"ebb","lcook",
"{44E860AD-5A7E-49E4-91E4-5BF551111531}","BSEIN","DV2",1/25/2000 0:00:00,12/30/1899 14:10:00,1,,11.50,3.70,7.50,,17.00,6720,,"Robert",
"{44EE5002-18B2-4610-881D-F9077E731510}","OTR","CO2",12/18/2007 0:00:00,12/30/1899 10:08:00,1,,10.10,4.50,9.00,83.00,43.00,8110,,"Student",
"{44EEF221-F3F8-4CCC-A57D-2CCFA5DDA71C}","OTR","DV2",8/9/2017 0:00:00,12/30/1899 8:30:00,1,,21.00,2.10,6.60,75.00,20.00,4020,"ebb","taorear",
"{44EFE66E-3E09-4AFE-B5B9-F9B6CDD0414F}","OTR","SU1",3/4/2005 0:00:00,12/30/1899 13:02:00,1,,14.50,,,,31.00,,"ebb","alis",
"{44F04AE0-B177-474C-9075-B473F843D749}","BSEIN","SU1",10/8/2002 0:00:00,12/30/1899 12:35:00,1,,19.90,6.90,6.20,70.00,27.00,12050,,"robert",
"{45004F5D-3CFE-40BC-9B77-B9B23030DEE2}","OTR","MZ1",11/11/2015 0:00:00,12/30/1899 14:10:00,1,,15.80,5.30,7.80,84.00,59.00,9540,"high","lcook",
"{450ADE59-675B-44D5-9358-F84174244534}","OTR","BY3",1/29/2008 0:00:00,12/30/1899 12:00:00,1,,12.10,0.70,7.40,69.00,28.00,,,"suisun",
"{450CD963-F3B8-47DD-84DD-A30E3E92CE2C}","OTR","GY3",3/10/2004 0:00:00,12/30/1899 12:50:00,1,,16.10,0.90,5.80,65.00,25.00,1782,"flood","alis",
"{4527A4E4-DEB3-4F17-A917-71A8D29EBE97}","OTR","SB2",5/17/2021 0:00:00,12/30/1899 7:40:00,1,,16.90,4.60,7.70,81.00,31.00,8267,"ebb","taorear",0
"{452A8AB5-3EF8-47C4-9D96-5D73EE13E0F9}","OTR","GY2",10/14/2011 0:00:00,12/30/1899 9:45:00,1,,20.10,4.80,1.10,10.80,37.00,8640,"ebb","john",
"{452D33C7-7AF8-40C8-9EC7-920E20C88592}","BSEIN","DV2",10/20/2006 0:00:00,12/30/1899 10:42:00,1,,16.00,4.10,7.50,78.00,26.00,6690,,"taorear",
"{45327E30-CDD9-4FCE-B96B-092A5FBFEEB1}","OTR","SU3",5/17/2004 0:00:00,12/30/1899 10:20:00,1,,,,,,32.00,,"low","alis",
"{4533DEDA-2709-4862-BB7D-4ADD501E5736}","HKLN","DV3",10/27/2011 0:00:00,12/30/1899 8:00:00,1,,13.70,2.60,4.90,48.00,37.00,4894,,"taorear",
"{4550D5D6-81BC-482E-B441-A96841394067}","OTR","PT2",12/19/2006 0:00:00,12/30/1899 10:05:00,1,,8.30,2.80,5.90,51.00,27.00,5180,,"Suisun",
"{4563F670-E8B5-4B81-9AE1-169EE80617EE}","BSEIN","SU1",1/21/2015 0:00:00,12/30/1899 10:15:00,1,,11.40,2.30,6.95,64.90,27.00,4304,"flood","lcook",
"{45776EF2-0AE6-44EE-928B-C435ED29F3A9}","BSEIN","DV2",1/22/2015 0:00:00,12/30/1899 11:25:00,1,,10.90,2.90,9.39,86.90,27.00,5380,"flood","lcook",
