"DepthRowID","SampleRowID","DepthNum","Depth","DepthComments"
"{2C0F48BD-4275-4127-BBD6-8F3086F7A0C9}","{78F5E4EC-A68B-4641-8632-F26DD478F417}",1,3.40,
"{2C0FE988-FDA6-4A34-B71C-946595DFFA9E}","{D9144CA0-B172-44B6-BEA2-AFF1300FF5ED}",4,4.75,
"{2C12B6C7-2F49-405A-AC50-A2F899E2C819}","{34C70D81-9158-4E40-8CB8-598F3C4B9089}",4,7.90,
"{2C16B936-70DE-43A4-8AB6-E9E0B57EA5C8}","{FEF752BA-B5D7-455D-9477-211DC0023250}",3,3.40,
"{2C19873D-BFC0-424C-AD48-21F47EC8F5DE}","{2C6FD169-E011-488E-8B4C-C8552A44C6D6}",1,3.20,
"{2C1F2ECE-4C47-4FEB-BADF-D71105608566}","{6683595A-122B-4F95-B0D8-B568BD2DF5A0}",4,1.50,
"{2C22418C-B6B9-4F3D-BC4A-16C396F257E0}","{7399C585-D3F2-4FED-8D41-48F905A3A524}",4,3.80,
"{2C267617-103D-4051-BF98-1CF6261C1C42}","{45F4921F-ACC2-4CCE-A716-056D270C48B6}",1,6.20,
"{2C27AA38-1A19-4C4B-A2DF-7E4CBCB31B7D}","{21B1DC97-69AC-47D0-A0F9-281BFC8A493E}",2,2.00,
"{2C2CFE2F-3793-4B26-AA8F-C87B45A9861E}","{4AFEEC89-1121-42F4-AEAC-08CBAB010901}",1,1.20,
"{2C2D83F5-16DD-4E54-B0A9-839FEC065791}","{B49D914B-0B0B-4A8C-8B5A-AD8D476DCA5C}",2,2.30,
"{2C3043F1-03D5-4BB9-BCFE-86D54E95AD53}","{F11D5307-970E-4308-B0A8-C62DBCF1C541}",5,5.90,
"{2C33BFB1-9617-431E-AD2D-5DB63A3EB2AD}","{23F2147E-3DDD-4436-805F-03A85F1571EC}",3,2.90,
"{2C4074C7-5AAD-4DA1-B393-BB9A5F497029}","{2C2F022E-CD34-4DA4-892E-6CCCD3669520}",4,2.20,
"{2C425C48-F851-48F3-ACFC-7BFECB1612BF}","{8623A47E-416D-44A8-9A31-89668AF27E8F}",1,3.90,
"{2C46A946-9F20-4510-ACA9-0B529B3B8277}","{32043EBC-A15B-46B0-B9C7-FC10E737E819}",2,2.30,
"{2C490807-CE97-4C94-A894-173D75B68A70}","{AA018978-34B1-4903-A829-20B6D4508B9C}",4,2.60,
"{2C4AC7AC-27A3-4146-83ED-330C463FB467}","{8DC12536-4754-49C6-840D-2F06CFA0AFE0}",4,1.70,
"{2C548057-F6F4-4AF6-9D17-59B5E2C86B6A}","{7E8C96A3-92D1-4600-98F1-EE2E4B438246}",5,4.48,
"{2C55607F-9601-4792-B479-756F337BCA53}","{D08CE521-3F33-4960-8A4F-F860333427AE}",2,3.50,
"{2C57F1C6-DA69-4695-8B0A-C48B547E9531}","{6C7FB540-AC1B-4A9C-A0C6-3F192976B125}",3,2.70,
"{2C5B1B43-9826-44BB-8813-E4A77C116EE4}","{3433777C-5D8F-496E-967F-0D62FB8CE114}",2,3.30,
"{2C5C0FEF-131B-44A4-A378-4DC541FD2291}","{3B889B06-9A1A-46B0-B656-E1D990E90EA2}",3,1.80,
"{2C5DE151-0DEB-4329-83F4-D491E7B93B78}","{AC6B8971-F852-467D-BE5B-AF2318BAD639}",5,7.00,
"{2C5E909A-E2E0-4C68-9C0C-D043F027E93F}","{208F57C5-ED15-453C-A5E5-E191AEE72ED4}",3,4.30,
"{2C602E11-00BB-437A-B87A-40F736D76A47}","{2FA9E3DC-16BD-4005-8D7A-96299A1EC4E2}",2,2.00,
"{2C64F58D-FB78-4F89-B06D-2B9C4F3C006F}","{742353BA-A145-43DC-AD79-048A167EC219}",4,2.70,
"{2C659BB9-E6A7-4DBE-A0E7-BC052616E8D6}","{BDC11F37-6204-4E0C-A08A-18240EFF5E0E}",1,3.10,
"{2C6DA586-3828-4BF5-9D68-C4C7857FBF80}","{68558D05-E703-4821-8EB4-60C1DDA19F99}",4,1.60,
"{2C6FDE31-78B0-471E-AC64-706D4ED5C156}","{825864B4-1B2C-47F1-9A1C-C2135662303F}",3,5.80,
"{2C722E8A-5107-4B6E-A8F1-ED86F7470807}","{66BED9A5-839F-49E2-B114-C5E85ACB5EBD}",4,6.20,
"{2C7368A2-CB47-47C7-927D-B320A2C532AB}","{CDE7BDA1-49AA-44F1-B35C-1F101C854264}",2,1.70,
"{2C763CA0-B34F-4F61-86A0-651F453F21F5}","{D6D8C041-D084-43E8-85BD-04EB41B3FA3F}",3,3.20,
"{2C7AB73D-975E-4088-8336-23BE322D43A9}","{484BB571-EACC-451E-AA2C-5ABA46389321}",5,1.71,
"{2C7DBBAC-943C-4555-B460-AA2158B1E8B2}","{BD2FE6E1-748E-491E-96E0-2E83DB76B62A}",2,2.40,
"{2C83698C-A1B0-4FBE-82D9-98F8391CBFE9}","{066B3F98-BEE7-44F4-A20C-A9ED299BA689}",2,4.30,
"{2C8799F0-FE96-4BF7-AEE1-31D2DC9E1927}","{7FFC056E-4C24-489D-ABBB-8B467C289994}",1,1.70,
"{2C89562E-7A0B-43AA-91DA-EE161B48DA49}","{B1867DB0-6B07-4229-B584-AC1B9B5EE027}",3,8.80,
"{2C8A9B47-39C7-46CE-96E8-4FDEAC2E4205}","{AF958647-2FCD-4C7D-8490-981F6793E528}",2,1.40,
"{2C8BDE56-CE9C-4D9B-9848-F5284729E286}","{9FCB5DB7-CDC2-45C0-BB58-ECD7A8396D40}",4,1.60,
"{2C8C5034-42F8-4236-A617-DB0A0EBA02B6}","{5208D588-0275-42EA-ABE2-5C571D71A90F}",5,1.30,
"{2C916C11-01F5-401B-BA91-E33892437911}","{6390A1C7-71DB-4AF6-BCBC-D92E4EFC023F}",3,7.30,
"{2C94772A-8389-4F62-B3AE-687282449EEA}","{A86DD42E-41CB-4C3D-8CD1-373ED7099D1A}",5,6.80,
"{2C953CCF-81A8-4E84-AE91-324B94AC76AB}","{F4D881F4-EF5B-4007-921C-496A42B12AE4}",4,6.10,
"{2C95C90D-F38E-42C3-9F37-573CFD0E398B}","{BF38A474-92F7-4E03-A72F-1B56550A6017}",4,5.50,
"{2C9A7265-7817-4870-9B23-EBC914913DD5}","{ADB6EE95-2D8A-414D-AD2E-8F72B9B4BD9E}",5,2.70,
"{2C9CAF09-A68C-4B09-9C7D-ACB4ACDEDEA1}","{DB1565DE-7B2D-41D5-944A-6367AEA7AC54}",4,2.40,
"{2C9D1FE2-42D1-4E19-9599-315942EEDB21}","{07664CC5-F668-48B6-A68E-04DA56D3F191}",1,10.30,
"{2C9D42AE-AA87-42B3-900C-B37322CE4806}","{B74510D4-AD7D-4F0F-BDC1-BC8DADB29EB0}",5,4.80,
"{2C9D7A6D-EE1F-4A3E-9822-3DA5D83DD3A4}","{2010C10F-26E3-4DCA-94F3-6AA39341B404}",5,3.60,
"{2C9E49B4-6F8C-442F-AF7F-A172E7C554FA}","{D8339B8A-006F-4C9F-A28A-4D012E1C279C}",3,2.40,
"{2C9F97DB-2752-4D6B-9EF7-05DA317FD4A8}","{B16C732A-F1B4-4D21-B411-5738A924EC37}",3,2.40,
"{2CA17E00-29B5-4AA7-86A2-45DEE5AE5C31}","{761F1FBA-2423-4E29-BC45-AF9758267781}",3,4.10,
"{2CA538BD-7407-4BAE-9F9C-7661C1210AFF}","{39619332-C272-4721-ABF4-D84483E0419B}",1,1.20,
"{2CA832A3-3ACA-489D-8829-8AC065A70CEA}","{B4BA8DAB-B744-42EA-B96D-0C0C01CEF0EC}",2,1.90,
"{2CA8D3D9-453B-43A8-88A9-914FF7D34BBD}","{C5760570-D579-4098-B410-2E4EA6C78374}",2,2.80,
"{2CAA71E5-0745-40E2-967B-73DB3B704DD1}","{EBC3AAB4-ED4A-4619-937D-79CC1AF929E0}",5,4.20,
"{2CAD09CB-9857-490F-A2D8-679E652CE163}","{C510F38C-F0A8-4515-BF7A-79933523F2CC}",5,5.10,
"{2CAD7276-A991-452F-AC03-B3CD41B5DB29}","{2C40995A-BB84-4884-A05B-B2DC2619E547}",2,4.10,
"{2CB04AA0-1097-45E2-8847-87CC2673ADBB}","{9A29D2FC-D662-45DA-B50F-D0B0727056A8}",2,3.10,
"{2CB27E7B-5D0F-4464-B628-30902F825AB1}","{704356E1-5047-4DC4-89C6-ACDAEE951599}",2,4.00,
"{2CB53CFC-2336-42B3-AA87-C4EF4B41BA33}","{85425BA9-DEF5-4042-830F-0D70D523BACB}",2,2.40,
"{2CB65828-3030-4EFC-9372-70310744AC2D}","{24CE0A6C-12D4-4FB8-871D-031C636C7BE1}",4,3.40,
"{2CB67343-9ED1-4FEE-A8C2-0A97F2653579}","{53AAD566-34EF-431F-96BD-BDC132076635}",4,2.00,
"{2CB7F7FE-74BE-4B06-BA59-BE7779F7635E}","{702BAD2B-A88C-4C51-9F8C-C45D93E52C49}",2,4.60,
"{2CB80350-DE1E-44F9-8603-B8924D75C42F}","{CDE10EEB-5023-4535-A61B-2973F5B5C491}",1,1.10,
"{2CB85E13-57AE-46BB-9F08-6C218C320DFB}","{98078714-DE0A-4BD6-84AA-B776054945B1}",5,6.10,
"{2CB8F7FD-F4AE-45C3-8CB0-F0660CEA0E9F}","{78F0D053-128F-4065-911B-CC516305F285}",2,1.70,
"{2CBBB38C-309B-4390-A9E9-05676F75918C}","{4D2D14B0-C73B-4BA3-BAA3-19FDFFC88227}",2,1.50,
"{2CBF3C0F-6B09-4CCC-BFB1-709C31AACC8C}","{83CB2391-7866-46B9-BCBB-BE5420F51278}",2,4.80,
"{2CC310F3-DF86-4856-B638-E7E7FE163AED}","{56346377-658E-45C9-834F-D7A1997EBA34}",1,7.50,
"{2CC33FEF-29CF-493B-A1FE-B76047A5FF3A}","{B2679185-DC9D-4C91-BC88-2ED8E3D48E3B}",3,1.20,
"{2CC35EC9-2C2B-4CEB-AAB4-1382B7E8C320}","{356B3F12-E15C-4565-8068-29A6FD54B744}",5,3.05,
"{2CC6B677-FF6D-4030-B79A-FF1B3CB7E4EC}","{2EC99380-1CC9-4DDD-A97B-82359D666560}",5,5.10,
"{2CC8167C-455E-437A-B4C0-45A817EAF1A2}","{B84FB31B-D37D-4AD5-AFEC-66B0E91FE242}",2,1.60,
"{2CC90526-3919-4D27-9837-45B0006D0724}","{233A0C4A-A39B-4EA3-A94E-60390D414F44}",4,1.60,
"{2CCCC35E-735A-470F-82A7-B3CACE56E63F}","{8F90B5EC-5B84-45D7-BBB8-4308687829E7}",5,8.60,
"{2CD39DDB-3AFA-4397-BC56-E9D32B76ACDA}","{A707A70A-6BC8-4342-B2CE-05B227837108}",2,2.00,
"{2CD3A6FD-24F2-416C-B027-E5145DBED77C}","{23C4BF8F-584D-49B7-AEEA-646F944B9269}",3,1.50,
"{2CD7BF07-D05D-4057-A25E-C1E37556ACB3}","{5A98DC6C-4958-4140-8D10-A7122F8AAF9A}",3,5.60,
"{2CDA33AE-9988-4713-A1D6-808BF207E410}","{DEA206B0-5895-4F8F-A584-8003A78E172E}",1,6.10,
"{2CDE445B-3EA8-4BCA-AC2C-BFE4DA35341A}","{3E2963D4-2C29-4483-B22F-85CF130E2B75}",5,1.90,
"{2CE0FDDA-0319-478C-B00A-32E98453924E}","{CE6B7478-414F-4331-B504-7B72D34A1100}",4,1.60,
"{2CE37B21-36D0-4B5B-80E4-4746FDCB179C}","{FD93E25B-D06B-4863-8CD3-5A678EB93AAD}",3,2.50,
"{2CE668C9-446E-4ED5-9610-AF570BFDE4DD}","{C746FB3B-88D7-4CBC-91B3-16FD725F0DBC}",4,6.50,
"{2CE71B83-3C6A-4E52-8BC6-2472DA396743}","{F90D79B4-30FE-4166-88C2-D80D20AC3788}",3,5.20,
"{2CE73D10-B383-4AFA-A1CD-9F8372F43656}","{725562FD-0F36-4F34-BC95-5A17E1817DF5}",1,9.50,
"{2CE74A7B-31B9-4214-9F08-0726F8A09BA7}","{7552F9E2-9AB9-443E-A5F7-9CBF6732DE70}",4,1.60,
"{2CE87890-75CA-401E-903A-82F4CC32EF11}","{756FCA12-63DF-4D19-AAF7-D418AC0B611C}",3,3.60,
"{2CEEF5A1-D351-44CB-8FB6-CFA50C888021}","{D67C09CC-D552-4F46-9072-D49D878C45EA}",5,1.60,
"{2CF4C1C2-EC81-4C2C-9806-345D83E2DBCF}","{296C898E-AFE4-4D9C-B422-1E1D00E068FE}",2,1.70,
"{2CF7D284-E484-4AB8-9AE4-5016A1858125}","{F28A7250-6BCF-4424-911C-E129F166BC8F}",4,4.60,
"{2CF845C9-6956-46EF-B7F1-7CBD44B063F3}","{F46B020F-A0CB-4BB8-84CE-E23265A013E9}",2,3.80,
"{2CF86717-FD43-444B-B37B-FB4FC3C3FE86}","{3DF07E92-4A99-4E39-82EC-4D7B757ECD2E}",2,2.30,
"{2CF89FEA-9172-4AEE-937F-5AA432363A65}","{6A9164C6-6173-4644-88A9-DE384E6B9B68}",1,3.60,
"{2CFA5803-4025-49D4-BB1F-265BFBEFEFBE}","{9D162C0D-5BDE-4AD8-A500-7909C25B23A7}",3,3.60,
"{2CFC0E84-A9C3-4B01-AF0D-FAEE06F41EEA}","{0ABA3530-D125-4C35-965D-FF424DD6A0C0}",5,2.10,
"{2CFE1491-937E-40BA-B710-D4724EECE839}","{53028F17-27B6-4088-A3E7-14D61E7160A8}",4,6.30,
"{2D06241C-6471-4930-A6A0-F66A391395DC}","{33E835A9-6085-4C25-AAFE-4DE3754FF440}",4,4.90,
"{2D083660-9CA8-4F3D-9CF6-7FFF9CD61195}","{68381297-489E-466E-A23B-9E8AACCCCCEC}",5,2.70,
"{2D083C4A-9504-44FC-B190-638CD1DAE8CB}","{CF22B3C0-D3F1-442D-82C9-0A3249DEE52A}",3,3.40,
"{2D0D5D2C-60B0-4B90-BCDF-05C6304659FE}","{F1FFC5BE-03C7-4350-8C24-0B0B5211823D}",1,2.70,
"{2D1168E3-A04A-4E2F-A6AB-DCFCFF94C0F1}","{B0B889DA-654D-43D2-93D3-7257A44E5CD9}",1,2.00,
"{2D132A14-D063-4FF0-A5B6-4DE5AC5FDC44}","{333BF223-31D4-4DB9-AFDA-9FA4A6C79959}",4,1.00,
"{2D17C78A-CA4F-4902-8236-C9663D19EC22}","{DBA9AEA4-722A-4437-8B52-F0AF7EF51E5D}",1,5.20,
"{2D1F126D-FF77-45C3-80CE-6B410EC6BFDC}","{1901620E-84B5-48D6-AB9B-E1C2AEFB224C}",4,2.70,
"{2D1F9972-6F0F-4C61-9FA4-5E364404F32E}","{ADA49049-5917-430B-A9C1-8EE749F1B529}",1,1.90,
"{2D267543-4344-40D4-87B8-0CE931C21240}","{BCFB62ED-E96C-4743-9DF3-4B0A37297352}",2,6.70,
"{2D272B9E-2DE1-4156-8A73-66442A9065D0}","{136EF918-EBE0-4314-9AA5-21F6D264E706}",5,2.30,
"{2D28772E-1437-49D7-A1AA-4D2F372D53DB}","{A3A68D91-BDE4-4042-91AD-777131654CEE}",4,1.70,
"{2D320B1C-3857-492D-B868-AAB4AD65CE67}","{E7DE751A-5C54-486F-B2E2-84581A8DE7C9}",2,2.20,
"{2D36A298-C960-4641-8366-664BD1484797}","{D0762ACC-8438-44DD-855A-EDDE9AD87F29}",2,2.20,
"{2D3BA1AE-562C-4584-B12B-C9CB00BD11F4}","{B3A8CBD1-783B-4130-8315-BB348D24E81E}",2,3.70,
"{2D3BB505-2855-4D9A-AC40-8DEE29E1AEFA}","{CBF87DF4-592A-4FE6-A42D-6EDA09288885}",4,5.50,
"{2D40445A-A373-4E75-9645-66AB853AAE3C}","{94BC79A4-7FFE-4ED5-8098-35EFAA7BEB2D}",3,4.60,
"{2D4BE9AB-DC4C-4D5B-AA4C-C501B7567A7F}","{9F047D32-2A92-4D52-908A-D25DDA235218}",5,2.10,
"{2D4D5F84-1C3D-47ED-8D87-6D1D98EE43CF}","{0AB9B57C-C3E7-4C43-AA97-FD31334B4D98}",1,8.40,
"{2D4F2EEA-E9C1-45B0-9671-3F3ACF5D84AF}","{FF971EB6-432E-4910-9AA7-6C0B3F5406B1}",5,3.60,
"{2D51E63E-582A-4E6E-9BAD-1FA6882D6F6C}","{28125EB5-D10E-4D66-BFAA-F2574004BA2B}",4,2.20,
"{2D5AD84D-0586-49A3-BDAC-A53E4E3F1215}","{ABC9787D-CD30-4099-8371-40E3BA62B594}",1,5.90,
"{2D5E857B-3628-4F2A-BF14-A034CF5374A1}","{5BB0B21E-9987-4D8D-805C-8D7D7C8F3442}",2,2.70,
"{2D6A2780-133C-478F-B07C-5479D71D45C5}","{88461138-BA6C-46BE-8D35-3E7F30752B04}",4,7.80,
"{2D6CFCF0-84F2-4518-AC45-A5A4B1FD35F1}","{B918DDE1-3238-4E5D-9F6C-38B3E3B110C6}",2,2.70,
"{2D6D3AE3-22BC-4F72-9A80-9CC2754DD0B3}","{C66CB5B9-1506-4C0C-B7DA-EF9071A5C53E}",4,2.90,
"{2D6FC12E-CED5-41C7-95FE-38FA8F7305A8}","{A168E334-F9B6-431F-A5BB-F0AF33DB2AF1}",4,3.70,
"{2D799A94-0569-45C3-9D32-8E5E60E61E22}","{C64CDE8F-4CE0-4A58-B78D-0C57C7F0A220}",5,3.50,
"{2D836442-1B62-4AD2-A253-4963D17C17DF}","{4F3BE708-AC9A-433D-976D-08CCCB409999}",5,2.80,
"{2D837D82-2E6E-4606-8D4A-61BCCC9CD5C4}","{67EBD085-6150-40BC-A5FB-1AABCEDC490E}",4,6.30,
"{2D84AF45-460C-4484-9DA6-F2713CFCFE03}","{BEA58C5C-A443-4357-8ECC-C920152FA064}",3,2.80,
"{2D8563FB-F70F-4352-9043-9F2D6808AE42}","{FD43FF50-2DE5-4FF7-9842-F3105770A075}",3,2.70,
"{2D883CF4-F51B-4198-AE7C-5E235D73B8D5}","{6867D6FE-1A57-4339-8F29-4A3D76E31A36}",2,2.70,
"{2D8B96E6-5643-4DF4-9F97-846DF2436602}","{0EC7AB91-0CF1-45D6-8EA9-CFF833871EFF}",4,5.90,
"{2D8C13D2-FAFF-4C35-9230-7E6AFCF4FD69}","{FAA6B0A9-567A-4E18-BF26-33E9E145DF68}",1,5.10,
"{2D8E9104-3E3C-4AD2-A8BB-2162B40FE1C4}","{28B5C206-B48C-48E1-94A0-84D7C8E12280}",3,3.50,
"{2D91EBB6-FC49-48D8-80F7-ADC083B7AA7A}","{AF172C67-3CF6-4AB0-85EE-9E069C3DEC9D}",5,1.40,
"{2D92E80E-1C84-47B1-A1B5-7DD9B06F55B9}","{96607683-88F8-48AC-851E-3B358E901937}",4,2.90,
"{2D97A4DB-D850-4B38-B2DC-B940C1B31D15}","{11680031-E184-47F4-A53E-FC6049937A48}",4,3.90,
"{2D9C0A39-C11F-4AC9-B1E1-C3DB44B541F0}","{634EF53B-8AD3-48D1-A5EE-B1E4C30C0B9D}",4,2.40,
"{2D9E33E1-1157-4858-B7ED-34F4429FB975}","{802CA88E-C156-4FCF-ACFC-B603DAF43A80}",3,3.50,
"{2D9EA9D4-C2BF-40BF-AF3D-91B0F45AD9D5}","{B83CF777-F7CC-4BED-A83B-8A7173FB7F1D}",5,1.20,
"{2D9ECE64-31A1-4A38-A0FF-90092BCF3093}","{34ACAAD9-B410-4D41-B91F-B50E4E4D8479}",2,3.40,
"{2D9ED0F3-FB89-4505-81ED-4A24D71A1023}","{62D0B9E7-154C-48C3-9EFF-60E7C6B2EF8A}",5,3.10,
"{2DA6E9AD-FAD8-417E-974C-6340D3C6A043}","{132DE10A-72E5-4949-82F3-6D4DD9C982F3}",1,4.40,
"{2DA7369B-C1B1-49AF-9444-B129F6A9129F}","{D293FEE9-BFD8-4BE4-8AA9-9AB2CB4BF2B6}",2,1.62,
"{2DAB1B31-3429-492F-94FB-7D44DA8CB4A2}","{41262E27-5908-4171-B985-111D9040EC6B}",3,1.60,
"{2DAE8A32-2306-4B08-818B-FEA38C7199D1}","{36526556-E99C-4E5B-A213-AEEBE4B908F1}",1,4.10,
"{2DB00A1E-9ECA-4694-876D-30036FC9936A}","{1E46EE7E-EB23-41C1-B8CB-12E2F341E288}",5,3.20,
"{2DB04589-B428-4812-8481-68436DF204A4}","{E35B13A5-2F90-4C8B-92D0-24BE8AFBEA09}",5,1.70,
"{2DB24FF3-EFC5-415F-9E67-F3AE1CC309E1}","{9EBA64E9-8931-4E7A-AFD4-4C10EC8D8E64}",3,3.30,
"{2DB99CB5-C9F0-4E72-9F84-18840D1CF7DB}","{46B8BAD1-AC78-4ADE-8F93-C93F172B0679}",1,7.00,
"{2DB9D853-FCE1-4BB8-8D3F-12AE0DCF6493}","{4A7E2BD2-0E3A-45B1-98A6-A3CF11A80109}",3,4.40,
"{2DBB6923-2F9A-43A0-9553-16FF3E310CD1}","{9308ADA4-D078-468A-9143-29F077560F95}",5,1.80,
"{2DBB9AE7-6CE8-41F8-B802-3FB1DA59C3A7}","{42F6E799-5E39-4618-A8A4-DBED15BB817A}",3,3.00,
"{2DBE60DA-FBB8-4881-AE56-D1D6074D1398}","{73C48B0E-4A36-4092-B209-628AB7FCE446}",1,2.90,
"{2DC05F62-FAB7-44BC-AADF-FE868F3A8F82}","{4F4196C4-B537-4BF5-BFEC-571F03983809}",1,1.90,
"{2DC2AF6B-0529-4F1A-B5A2-5E0598216D28}","{A6C2000B-3EA5-4AB0-9420-F49051CD323C}",2,3.60,
"{2DC53E1F-FEAB-4DA6-9C11-AAFC227DABB4}","{4B539EA7-CC74-4821-848E-F680B85E8BCF}",3,3.10,
"{2DC7C837-87DD-43F7-8FEF-0349B3654E42}","{C88831BF-7DE1-45C8-A0BA-BE885BB18814}",3,3.30,
"{2DC84D44-E68D-47EB-8427-5F1CA3004E58}","{AB4A5728-F471-410C-B460-F7F62403BE09}",3,2.70,
"{2DC8FF5D-2F25-468E-AAAA-EB9141CD82E8}","{0070C0D4-0F93-4FBF-AC1E-996BB5875B14}",2,2.70,
"{2DCBEEDB-1F36-4117-A525-A4108B6CC490}","{8D00C44D-48BC-47BB-9560-042A086A8E42}",4,4.30,
"{2DD03AED-4B92-4545-B5E0-A882194F6BD2}","{EB313367-FBE2-491A-B469-AEB99CEC8A9E}",3,4.70,
"{2DD17F6A-D6D5-4A35-9803-51480FFFA0BC}","{1717B531-F199-4726-A0D1-2F67E666BF00}",5,5.40,
"{2DD1CEF4-57E0-4296-8D7A-5A228A39F5DE}","{F3A5FD81-3F50-4A26-AF4A-B843E786A795}",4,2.20,
"{2DD2F863-ED00-45AC-806D-9464B1953210}","{5863DBF7-58A8-4EA7-BE01-83DF85CB570C}",2,4.80,
"{2DD34577-3FA0-4165-B684-45EA98536F5B}","{8E01DF3A-B3C1-481C-B2AF-A11427A00134}",4,2.00,
"{2DD3868E-4CED-4F42-A1E0-901EB6733F44}","{6FE0874C-DA58-4A28-8082-A613DD28CDB4}",4,6.60,
"{2DDDC447-DBF3-40F7-B2EE-8F5B2127C8B0}","{4279BB02-4CF7-4514-8591-ABDBCDE77659}",4,2.90,
"{2DE158EE-4147-4246-A51D-FA0A282008EB}","{E5E21C56-97FD-41BA-B40D-2F09B9272C87}",4,1.70,
"{2DE1A3A3-7207-4AF0-8428-3E52DE0DF1E5}","{05092FAE-F3C8-46ED-8549-A9BDE243FB74}",4,7.30,
"{2DE3246D-FB62-43C7-BD6F-3DA17B013A13}","{ABB93565-7591-4ED8-8E44-0334A169AE73}",1,2.10,
"{2DE69619-6F66-4E36-9FB3-0B3BB95514B8}","{51DEDE89-7B60-45E7-A624-350564491FEB}",5,3.50,
"{2DE9E540-24DF-4EB0-864F-553993252563}","{3C484813-95FC-46B9-81B9-7B52F8C35D17}",1,1.60,
"{2DEA3409-B109-492D-9736-5327E5A2827F}","{1BC10E53-9B90-48C4-9FF7-B365A011B06E}",4,5.50,
"{2DEF42AC-EADA-42BF-AAF7-CA8D86D11346}","{062CD2D6-5AB9-4163-B45A-D70016D9A82F}",2,7.30,
"{2DF07AB2-DC23-4000-B9C5-3F2052F0F9F3}","{7EDB1F72-2749-45E1-B469-28FBBA849DA2}",2,1.60,
"{2DF20AA8-13B1-487C-9FB3-7A370E8AC915}","{C38ADBAE-4B66-4E79-9342-A8C6C25B90CC}",1,2.80,
"{2DF441E5-F29F-4E7D-8C0B-3BA3C66BE685}","{2F481422-6138-4379-9EFE-4A16E3856D21}",1,7.70,
"{2DF54E0B-8AD5-467B-820A-D85A638BF503}","{B4AEC393-92B4-4A4C-A2AF-EA14088C7C55}",5,9.50,
"{2DF78244-87C4-4A64-9F0E-38188A65357E}","{984FFB15-7800-4AB0-97A0-28DE41376950}",3,9.40,
"{2DF9A23F-87CF-4BFA-B190-5EC25CA73131}","{9FCA8905-11E2-4F8A-960D-4FE5A4A06443}",3,3.60,
"{2DFD062A-685A-4E8B-8DFE-079A017EA719}","{95C49E1B-1AEB-4AA8-BC4A-FF221BA78331}",4,5.60,
"{2DFE67D8-47FB-496F-9EFD-E3FD2FBE3AFC}","{81B7ABBC-2672-4388-9BAD-21404AA7EF9A}",2,3.70,
"{2E019BC8-5606-43CD-8646-36A5C874CA78}","{634EF53B-8AD3-48D1-A5EE-B1E4C30C0B9D}",1,4.10,
"{2E06A48D-179E-4684-8D7E-F24ED86B1C23}","{463E0C59-E932-4ECA-B6A6-819EF8E65692}",4,2.10,
"{2E0BF8C2-384A-4842-8836-9C4F1479C298}","{CADF2709-0A4D-42C0-ACD7-9747300C6F0D}",5,6.10,
"{2E0DDFC0-8AF1-46BE-8EC3-2983ACE34E23}","{80D9AF0E-A1E3-4F94-8067-AFFD9423725F}",3,8.40,
"{2E0F1C20-DCCB-4F17-B0A9-BD2E6E8F1650}","{DC5F9A70-BA88-4E48-900F-05AB7D4133D3}",1,4.40,
"{2E0F8647-B036-4D7C-98BF-D4595A9D35FD}","{B2A1BA46-415F-4E38-884A-222A58FECF4F}",4,3.40,
"{2E10F819-F39D-4E42-963C-E046CB4C9238}","{A4EDBDB8-5E92-4FCD-B435-18A7E9FEBCFD}",1,4.30,
"{2E160ED2-054D-401B-981F-9F1C1B5A6A44}","{13B148CD-05E7-4F5C-887A-DED689D49C2D}",2,3.00,
"{2E19497C-AD65-4C45-BC89-9E274DFB1E40}","{44DCEBB2-2D66-46E7-BB04-06E5A847A9B0}",2,4.80,
"{2E1D6743-60E0-407C-A06C-27F43F2ED875}","{80E1B6E3-CC0F-4958-95F3-6E24DB70054A}",2,0.90,
"{2E1F1A08-A1A3-424A-8A13-C0178F786D6F}","{D9B6521D-1A3A-4253-8C69-C01BD979A112}",3,2.70,
"{2E2425B6-6874-42EA-9E75-99D53CCC9F54}","{B18C0E6E-DD0B-4D8C-8CDE-9EB0688A92F2}",4,1.80,
"{2E2651A3-EF40-41E5-9D32-16EC4307DE1F}","{B2B3B8CF-F0BA-4E65-BEF7-E145A5EF12C7}",1,2.80,
"{2E2AB206-191E-4422-B972-ED71FB825793}","{1943FEBF-CD0A-442B-A4A3-1820B0319CB8}",4,4.30,
"{2E2B1EF2-E74A-49F5-852C-B35A40A12BB6}","{C0FFFC5E-09F6-44DC-B3DE-4D6D37DDCD99}",5,4.30,
"{2E2CDC01-9109-4D33-8F23-6730181D6753}","{B3F575B5-C930-48C2-8C4A-F26212CDC338}",4,2.50,
"{2E2CFCCC-2057-4A6B-AF32-F984747E1775}","{56CD05A7-2605-4E28-ABBD-E3C52673E75E}",3,2.10,
"{2E3C0619-519D-4791-B5BA-047587B2B855}","{ADB6EE95-2D8A-414D-AD2E-8F72B9B4BD9E}",3,3.10,
"{2E3ED340-F54A-4210-8A8C-D2A0C65C6F57}","{6E548361-42A1-418E-B688-AEA964649624}",3,3.90,
"{2E443580-D0EC-445F-A652-99A50779CD05}","{DC626827-78FB-4AA4-BF92-B4A856A3B101}",2,2.80,
