"Year","Survey","Station","Date","Depth","Secchi","SubstrateCode","Waves","CloudCover","Tide","StationComment"
1990,3,837,1990-03-05,4.59999990463257,45,NA,2,1,1,NA
1990,4,101,1990-04-16,13.3999996185303,90,NA,1,2,2,NA
1990,4,102,1990-04-16,2.40000009536743,115,NA,1,3,2,NA
1990,4,103,1990-04-16,4.30000019073486,170,NA,2,3,2,NA
1990,4,104,1990-04-13,2.09999990463257,30,NA,1,1,1,NA
1990,4,105,1990-04-13,2.70000004768372,65,NA,1,1,1,NA
1990,4,106,1990-04-13,2.70000004768372,70,NA,1,1,3,NA
1990,4,107,1990-04-16,14,190,NA,2,3,2,NA
1990,4,108,1990-04-13,7.59999990463257,140,NA,1,1,3,NA
1990,4,109,1990-04-13,18.2999992370605,130,NA,1,1,2,NA
1990,4,110,1990-04-13,14.3000001907349,70,NA,1,1,2,NA
1990,4,140,1990-04-16,13.3999996185303,60,NA,1,3,2,NA
1990,4,142,1990-04-13,3.70000004768372,40,NA,1,1,1,NA
1990,4,211,1990-04-12,7.90000009536743,50,NA,1,1,2,NA
1990,4,212,1990-04-12,2.09999990463257,50,NA,1,1,2,NA
1990,4,213,1990-04-12,19.7999992370605,100,NA,2,1,2,NA
1990,4,214,1990-04-12,15.1999998092651,110,NA,3,1,1,NA
1990,4,215,1990-04-12,14.3000001907349,80,NA,2,1,1,NA
1990,4,216,1990-04-12,10.6000003814697,60,NA,1,1,1,NA
1990,4,243,1990-04-12,6.09999990463257,90,NA,3,1,1,NA
1990,4,244,1990-04-12,3.40000009536743,50,NA,1,1,1,NA
1990,4,317,1990-04-11,3.40000009536743,40,NA,2,1,1,NA
1990,4,318,1990-04-11,2.70000004768372,30,NA,2,2,2,NA
1990,4,319,1990-04-10,2.09999990463257,30,NA,1,2,2,NA
1990,4,320,1990-04-10,2.09999990463257,25,NA,1,2,2,NA
1990,4,321,1990-04-11,2.09999990463257,20,NA,2,2,2,NA
1990,4,322,1990-04-11,2.40000009536743,30,NA,2,2,2,NA
1990,4,323,1990-04-11,3.40000009536743,35,NA,2,2,1,NA
1990,4,325,1990-04-11,11.6000003814697,20,NA,2,2,2,NA
1990,4,345,1990-04-11,15.6000003814697,50,NA,2,1,3,NA
1990,4,346,1990-04-10,11,30,NA,1,2,2,NA
1990,4,427,1990-04-10,7.90000009536743,20,NA,1,2,2,NA
1990,4,428,1990-04-10,10,30,NA,2,2,2,NA
1990,4,429,1990-04-09,8.80000019073486,25,NA,1,1,1,NA
1990,4,430,1990-04-09,2.70000004768372,25,NA,1,1,1,NA
1990,4,431,1990-04-09,2.29999995231628,25,NA,1,1,2,NA
1990,4,432,1990-04-10,9.69999980926514,30,NA,1,1,2,NA
1990,4,433,1990-04-09,11.6000003814697,30,NA,1,1,2,NA
1990,4,447,1990-04-10,4.30000019073486,20,NA,1,2,2,NA
1990,4,534,1990-04-09,3.09999990463257,40,NA,1,1,2,NA
1990,4,535,1990-04-09,12.1999998092651,30,NA,1,1,2,NA
1990,4,736,1990-04-09,11.8999996185303,40,NA,1,1,2,NA
1990,4,837,1990-04-09,3.09999990463257,50,NA,1,1,2,NA
1990,5,101,1990-05-04,14.6000003814697,65,NA,1,1,1,NA
1990,5,102,1990-05-04,3.40000009536743,50,NA,1,1,2,NA
1990,5,103,1990-05-04,4.59999990463257,100,NA,1,1,1,NA
1990,5,104,1990-05-07,3.70000004768372,25,NA,1,1,1,NA
1990,5,105,1990-05-07,3.70000004768372,40,NA,1,1,1,NA
1990,5,106,1990-05-07,3.09999990463257,80,NA,1,1,1,NA
1990,5,107,1990-05-04,15.1999998092651,70,NA,1,1,1,NA
1990,5,108,1990-05-04,11.3000001907349,70,NA,1,1,1,NA
1990,5,109,1990-05-07,21,100,NA,2,1,1,NA
1990,5,110,1990-05-07,17.1000003814697,85,NA,1,1,1,NA
1990,5,140,1990-05-04,13.3999996185303,50,NA,1,1,2,NA
1990,5,142,1990-05-07,4,80,NA,1,1,1,NA
1990,5,211,1990-05-08,7.90000009536743,80,NA,3,1,1,NA
1990,5,212,1990-05-08,2.29999995231628,75,NA,2,1,2,NA
1990,5,213,1990-05-07,23.7999992370605,105,NA,2,1,1,NA
1990,5,214,1990-05-08,11.3000001907349,90,NA,3,1,1,NA
1990,5,215,1990-05-08,13.1000003814697,90,NA,3,1,1,NA
1990,5,216,1990-05-08,11.6000003814697,90,NA,3,1,1,NA
1990,5,243,1990-05-08,6.09999990463257,100,NA,3,1,1,NA
1990,5,244,1990-05-08,4,45,NA,3,1,1,NA
1990,5,317,1990-05-09,2.70000004768372,35,NA,3,2,2,NA
1990,5,318,1990-05-09,4,25,NA,3,1,1,NA
1990,5,319,1990-05-10,2.09999990463257,20,NA,2,3,2,NA
1990,5,320,1990-05-10,2.09999990463257,20,NA,3,3,2,NA
1990,5,321,1990-05-09,2.70000004768372,25,NA,3,2,1,NA
1990,5,322,1990-05-09,2.70000004768372,25,NA,3,2,1,NA
1990,5,323,1990-05-09,5.5,30,NA,3,2,1,NA
1990,5,325,1990-05-09,12.8000001907349,40,NA,3,2,1,NA
1990,5,345,1990-05-09,13.6999998092651,30,NA,3,2,1,NA
1990,5,346,1990-05-10,11.8999996185303,30,NA,3,3,2,NA
1990,5,427,1990-05-10,6.69999980926514,20,NA,2,1,2,NA
1990,5,428,1990-05-10,10.3000001907349,25,NA,3,1,1,NA
1990,5,429,1990-05-10,8.5,30,NA,2,1,1,NA
1990,5,430,1990-05-11,2.70000004768372,20,NA,2,1,2,NA
1990,5,431,1990-05-11,3.70000004768372,30,NA,2,2,2,NA
1990,5,432,1990-05-10,10.3000001907349,25,NA,2,1,2,NA
1990,5,433,1990-05-11,11.8999996185303,30,NA,2,1,2,NA
1990,5,447,1990-05-10,2.70000004768372,20,NA,2,3,2,NA
1990,5,534,1990-05-11,3.09999990463257,30,NA,2,1,2,NA
1990,5,535,1990-05-11,11,20,NA,2,1,2,NA
1990,5,736,1990-05-11,11,20,NA,2,1,2,NA
1990,5,837,1990-05-11,4,30,NA,2,1,2,NA
1990,6,101,1990-06-04,13.3999996185303,20,NA,2,1,1,NA
1990,6,102,1990-06-04,4,20,NA,3,1,1,NA
1990,6,103,1990-06-04,4,20,NA,3,1,1,NA
1990,6,104,1990-06-05,3.70000004768372,40,NA,1,1,1,NA
1990,6,105,1990-06-05,3.09999990463257,40,NA,1,1,1,NA
1990,6,106,1990-06-05,3.40000009536743,60,NA,3,1,2,NA
1990,6,107,1990-06-04,14.8999996185303,20,NA,3,1,1,NA
1990,6,108,1990-06-04,8.19999980926514,25,NA,2,1,1,NA
1990,6,109,1990-06-05,20.3999996185303,90,NA,3,1,2,NA
1990,6,110,1990-06-05,14.3000001907349,60,NA,1,1,1,NA
1990,6,140,1990-06-04,13.6999998092651,25,NA,2,1,4,NA
1990,6,142,1990-06-05,4.90000009536743,45,NA,1,1,1,NA
1990,6,211,1990-06-05,7.30000019073486,55,NA,1,1,1,NA
1990,6,212,1990-06-05,2.40000009536743,20,NA,2,1,1,NA
1990,6,213,1990-06-05,24.7000007629395,80,NA,1,1,1,NA
1990,6,214,1990-06-06,15.6000003814697,50,NA,2,3,2,NA
1990,6,215,1990-06-06,13.6999998092651,70,NA,1,3,1,NA
1990,6,216,1990-06-06,11,65,NA,2,3,1,NA
1990,6,243,1990-06-06,5.80000019073486,55,NA,2,3,2,NA
1990,6,244,1990-06-06,4.90000009536743,35,NA,1,3,1,NA
1990,6,317,1990-06-06,3.70000004768372,40,NA,1,2,1,NA
1990,6,318,1990-06-07,3.09999990463257,20,NA,1,1,1,NA
1990,6,319,1990-06-07,2.70000004768372,40,NA,1,1,1,NA
1990,6,320,1990-06-07,2.70000004768372,55,NA,1,1,1,NA
1990,6,321,1990-06-07,2.40000009536743,20,NA,2,1,1,NA
1990,6,322,1990-06-07,2.40000009536743,30,NA,2,1,3,NA
1990,6,323,1990-06-07,3.40000009536743,20,NA,1,1,2,NA
1990,6,325,1990-06-07,11.8999996185303,35,NA,2,1,1,NA
1990,6,345,1990-06-06,15.1999998092651,60,NA,1,2,1,NA
1990,6,346,1990-06-07,11.6000003814697,45,NA,2,1,1,NA
1990,6,427,1990-06-08,9.69999980926514,20,NA,3,1,2,NA
1990,6,428,1990-06-08,9.39999961853027,25,NA,3,1,2,NA
1990,6,429,1990-06-08,7.90000009536743,15,NA,3,1,2,NA
1990,6,430,1990-06-08,3.09999990463257,20,NA,2,1,2,NA
1990,6,431,1990-06-08,3.40000009536743,15,NA,2,1,2,NA
1990,6,432,1990-06-08,7.90000009536743,20,NA,2,1,2,NA
1990,6,433,1990-06-11,10.3000001907349,30,NA,2,1,2,NA
1990,6,447,1990-06-08,2.40000009536743,15,NA,3,1,2,NA
1990,6,534,1990-06-11,2.70000004768372,20,NA,2,1,2,NA
1990,6,535,1990-06-11,12.1999998092651,30,NA,2,1,2,NA
1990,6,736,1990-06-11,12.1999998092651,25,NA,2,1,4,NA
1990,6,837,1990-06-11,5.19999980926514,30,NA,2,1,1,NA
1990,7,101,1990-07-02,13.6999998092651,40,NA,3,1,1,NA
1990,7,102,1990-07-02,3.40000009536743,30,NA,3,1,2,NA
1990,7,103,1990-07-02,3.70000004768372,45,NA,3,1,1,NA
1990,7,104,1990-07-03,3.09999990463257,40,NA,3,1,2,NA
1990,7,105,1990-07-03,3.70000004768372,30,NA,3,1,1,NA
1990,7,106,1990-07-03,4.59999990463257,60,NA,2,1,1,NA
1990,7,107,1990-07-02,14.6000003814697,35,NA,3,1,1,NA
1990,7,108,1990-07-02,8.5,30,NA,3,1,1,NA
1990,7,109,1990-07-03,18.6000003814697,60,NA,3,1,1,NA
1990,7,110,1990-07-03,16.2000007629395,55,NA,1,1,1,NA
1990,7,140,1990-07-02,14.6000003814697,30,NA,2,1,2,NA
1990,7,142,1990-07-03,4.59999990463257,65,NA,3,1,2,NA
1990,7,211,1990-07-03,7.59999990463257,80,NA,2,1,1,NA
1990,7,212,1990-07-03,2.70000004768372,50,NA,2,1,1,NA
1990,7,213,1990-07-09,20.3999996185303,55,NA,2,3,2,NA
1990,7,214,1990-07-09,17.3999996185303,60,NA,2,3,2,NA
1990,7,215,1990-07-09,16.7999992370605,40,NA,2,3,2,NA
1990,7,216,1990-07-09,10.6000003814697,40,NA,2,3,2,NA
1990,7,243,1990-07-09,5.80000019073486,35,NA,2,2,2,NA
1990,7,244,1990-07-09,4.59999990463257,10,NA,2,1,1,NA
1990,7,317,1990-07-09,3.70000004768372,30,NA,2,1,1,NA
1990,7,318,1990-07-10,2.40000009536743,40,NA,2,1,1,NA
1990,7,319,1990-07-10,2.40000009536743,40,NA,1,1,1,NA
1990,7,320,1990-07-10,2.09999990463257,40,NA,1,1,1,NA
1990,7,321,1990-07-10,2.09999990463257,15,NA,2,1,2,NA
1990,7,322,1990-07-10,2.40000009536743,15,NA,2,1,2,NA
1990,7,323,1990-07-10,4.30000019073486,15,NA,2,3,2,NA
1990,7,325,1990-07-10,11.6000003814697,20,NA,2,1,2,NA
1990,7,345,1990-07-09,16.5,40,NA,2,1,1,NA
1990,7,346,1990-07-10,11.6000003814697,35,NA,1,1,1,NA
1990,7,427,1990-07-11,8.80000019073486,40,NA,3,1,2,NA
1990,7,428,1990-07-11,9.10000038146973,30,NA,2,2,2,NA
1990,7,429,1990-07-11,8.5,10,NA,2,2,2,NA
1990,7,430,1990-07-11,2.09999990463257,10,NA,2,2,2,NA
1990,7,431,1990-07-11,2.40000009536743,20,NA,2,2,2,NA
1990,7,432,1990-07-11,8.5,30,NA,2,1,2,NA
1990,7,433,1990-07-12,11.6000003814697,25,NA,3,3,2,NA
1990,7,447,1990-07-11,2.40000009536743,45,NA,3,1,2,NA
1990,7,534,1990-07-12,2.40000009536743,20,NA,3,3,2,NA
1990,7,535,1990-07-12,10.3000001907349,40,NA,2,3,2,NA
1990,7,736,1990-07-12,12.1999998092651,30,NA,2,3,1,NA
1990,7,837,1990-07-12,4.90000009536743,45,NA,2,3,1,NA
1990,8,101,1990-08-01,13.6999998092651,40,NA,2,3,1,NA
1990,8,102,1990-08-01,3.70000004768372,25,NA,2,3,1,NA
1990,8,103,1990-08-01,4.30000019073486,40,NA,2,3,1,NA
1990,8,104,1990-08-01,3.40000009536743,50,NA,2,1,2,NA
1990,8,105,1990-08-02,3.70000004768372,100,NA,1,1,2,NA
1990,8,106,1990-08-02,3.09999990463257,75,NA,1,1,4,NA
1990,8,107,1990-08-01,14,50,NA,2,3,1,NA
1990,8,108,1990-08-01,10.6000003814697,45,NA,2,3,1,NA
1990,8,109,1990-08-02,18.6000003814697,85,NA,2,3,1,NA
1990,8,110,1990-08-02,14.8999996185303,55,NA,1,3,1,NA
1990,8,140,1990-08-01,12.1999998092651,40,NA,2,1,4,NA
1990,8,142,1990-08-02,4.30000019073486,135,NA,1,1,2,NA
1990,8,211,1990-08-02,7.59999990463257,80,NA,3,3,1,NA
1990,8,212,1990-08-02,3.09999990463257,30,NA,3,3,1,NA
1990,8,213,1990-08-02,26.7999992370605,130,NA,2,3,1,NA
1990,8,214,1990-08-03,11.6000003814697,50,NA,2,3,2,NA
1990,8,215,1990-08-03,15.1999998092651,110,NA,2,3,1,NA
1990,8,216,1990-08-03,11,60,NA,1,3,1,NA
1990,8,243,1990-08-03,5.5,45,NA,2,3,2,NA
1990,8,244,1990-08-03,4.30000019073486,50,NA,2,3,1,NA
1990,8,317,1990-08-03,4.30000019073486,50,NA,2,2,1,NA
1990,8,318,1990-08-06,3.70000004768372,30,NA,3,2,1,NA
1990,8,319,1990-08-06,3.09999990463257,40,NA,3,2,1,NA
1990,8,320,1990-08-06,2.09999990463257,35,NA,1,2,1,NA
1990,8,321,1990-08-06,2.09999990463257,30,NA,2,2,1,NA
1990,8,322,1990-08-06,2.09999990463257,40,NA,1,2,3,NA
1990,8,323,1990-08-06,3.09999990463257,30,NA,2,2,2,NA
1990,8,325,1990-08-06,12.8000001907349,60,NA,3,2,1,NA
1990,8,345,1990-08-03,18.2999992370605,60,NA,2,3,1,NA
1990,8,346,1990-08-06,11,40,NA,3,2,2,NA
1990,8,427,1990-08-06,11.3000001907349,35,NA,1,1,1,NA
1990,8,428,1990-08-07,9.39999961853027,20,NA,3,2,2,NA
1990,8,429,1990-08-07,7.90000009536743,20,NA,3,2,2,NA
1990,8,430,1990-08-07,2.70000004768372,10,NA,2,2,2,NA
1990,8,431,1990-08-07,3.09999990463257,20,NA,2,2,2,NA
1990,8,432,1990-08-07,8.80000019073486,15,NA,2,2,2,NA
1990,8,433,1990-08-07,11,25,NA,2,1,2,NA
1990,8,447,1990-08-06,3.09999990463257,30,NA,3,1,1,NA
1990,8,534,1990-08-07,2.70000004768372,25,NA,3,2,2,NA
1990,8,535,1990-08-07,11.8999996185303,20,NA,3,1,2,NA
1990,8,736,1990-08-07,10.6000003814697,25,NA,2,1,1,NA
1990,8,837,1990-08-07,4,50,NA,2,1,1,NA
1990,9,101,1990-09-05,13.6999998092651,55,NA,1,1,1,NA
1990,9,102,1990-09-05,3.40000009536743,30,NA,1,1,1,NA
1990,9,103,1990-09-05,3.70000004768372,35,NA,1,1,1,NA
1990,9,104,1990-09-06,4,35,NA,1,1,1,NA
1990,9,105,1990-09-06,3.40000009536743,35,NA,1,1,1,NA
1990,9,106,1990-09-06,2.70000004768372,50,NA,2,3,1,NA
1990,9,107,1990-09-05,14.3000001907349,45,NA,1,1,1,NA
1990,9,108,1990-09-05,9.39999961853027,50,NA,1,1,1,NA
1990,9,109,1990-09-06,17.3999996185303,105,NA,1,2,1,NA
1990,9,110,1990-09-06,16.7999992370605,110,NA,2,1,1,NA
1990,9,140,1990-09-05,11.8999996185303,25,NA,1,1,1,NA
1990,9,142,1990-09-06,4.90000009536743,130,NA,2,1,1,NA
1990,9,211,1990-09-06,6.69999980926514,90,NA,1,2,3,NA
1990,9,212,1990-09-06,2.70000004768372,90,NA,1,3,3,NA
1990,9,213,1990-09-06,23.2000007629395,160,NA,2,2,1,NA
1990,9,214,1990-09-07,14.3000001907349,75,NA,2,3,1,NA
1990,9,215,1990-09-07,13.8999996185303,70,NA,2,1,2,NA
1990,9,216,1990-09-07,10.3000001907349,90,NA,2,1,2,NA
1990,9,243,1990-09-07,6.09999990463257,80,NA,2,2,2,NA
1990,9,244,1990-09-07,4.30000019073486,70,NA,1,1,1,NA
1990,9,317,1990-09-07,3.09999990463257,70,NA,1,1,1,NA
1990,9,318,1990-09-10,3.09999990463257,105,NA,3,2,2,NA
1990,9,319,1990-09-10,2.70000004768372,85,NA,3,1,2,NA
1990,9,320,1990-09-10,2.40000009536743,75,NA,3,1,1,NA
1990,9,321,1990-09-10,3.09999990463257,80,NA,2,3,2,NA
1990,9,322,1990-09-10,3.70000004768372,85,NA,2,3,2,NA
1990,9,323,1990-09-10,6.09999990463257,55,NA,2,3,2,NA
1990,9,325,1990-09-10,12.1999998092651,110,NA,3,2,2,NA
1990,9,345,1990-09-07,15.6000003814697,80,NA,2,1,1,NA
1990,9,346,1990-09-10,11.6000003814697,95,NA,3,1,2,NA
1990,9,427,1990-09-11,9.39999961853027,60,NA,2,1,1,NA
1990,9,428,1990-09-11,11,50,NA,1,1,1,NA
1990,9,429,1990-09-11,8.19999980926514,35,NA,2,1,1,NA
1990,9,430,1990-09-11,3,25,NA,3,1,1,NA
1990,9,431,1990-09-11,3.40000009536743,25,NA,3,1,1,NA
1990,9,432,1990-09-11,10.3000001907349,60,NA,2,1,1,NA
1990,9,433,1990-09-12,11.6000003814697,30,NA,3,1,1,NA
1990,9,447,1990-09-11,3.40000009536743,45,NA,2,2,1,NA
1990,9,534,1990-09-12,3.09999990463257,30,NA,3,1,1,NA
1990,9,535,1990-09-12,11.3000001907349,25,NA,3,1,1,NA
1990,9,736,1990-09-12,11.6000003814697,25,NA,3,1,1,NA
1990,9,837,1990-09-12,4.30000019073486,40,NA,2,1,1,NA
1990,10,101,1990-10-03,14.3000001907349,50,NA,1,1,1,NA
1990,10,102,1990-10-03,4.30000019073486,50,NA,1,1,1,NA
1990,10,103,1990-10-03,4.30000019073486,45,NA,1,1,1,NA
1990,10,104,1990-10-04,4,90,NA,2,1,1,NA
1990,10,105,1990-10-04,4.59999990463257,90,NA,1,1,1,NA
1990,10,106,1990-10-04,4,55,NA,1,1,1,NA
1990,10,107,1990-10-03,14.8999996185303,40,NA,1,1,1,NA
1990,10,108,1990-10-03,10.3000001907349,60,NA,1,1,1,NA
1990,10,109,1990-10-04,17.1000003814697,45,NA,1,1,1,NA
1990,10,110,1990-10-04,14.6000003814697,140,NA,3,1,2,NA
1990,10,140,1990-10-03,12.8000001907349,50,NA,1,1,1,NA
1990,10,142,1990-10-04,5.19999980926514,95,NA,2,1,4,NA
1990,10,211,1990-10-05,7.59999990463257,120,NA,2,3,2,NA
1990,10,212,1990-10-04,3.09999990463257,60,NA,2,1,3,NA
1990,10,213,1990-10-04,23.7999992370605,180,NA,2,1,1,NA
1990,10,214,1990-10-05,14.8999996185303,110,NA,2,3,2,NA
1990,10,215,1990-10-05,13.6999998092651,130,NA,2,3,2,NA
1990,10,216,1990-10-05,11,190,NA,2,3,1,NA
1990,10,243,1990-10-05,7.30000019073486,180,NA,2,3,3,NA
1990,10,244,1990-10-05,4,55,NA,1,3,1,NA
1990,10,317,1990-10-09,4,65,NA,2,1,2,NA
1990,10,318,1990-10-09,3.09999990463257,80,NA,2,1,3,NA
1990,10,319,1990-10-09,3.09999990463257,95,NA,2,1,2,NA
1990,10,320,1990-10-10,2.70000004768372,90,NA,1,1,2,NA
1990,10,321,1990-10-09,3.40000009536743,70,NA,1,1,2,NA
1990,10,322,1990-10-09,3.40000009536743,55,NA,1,1,2,NA
1990,10,323,1990-10-09,4,60,NA,1,1,2,NA
1990,10,325,1990-10-09,11.3000001907349,80,NA,1,1,2,NA
1990,10,345,1990-10-09,17.1000003814697,100,NA,2,1,2,NA
1990,10,346,1990-10-10,11.8999996185303,70,NA,1,1,2,NA
1990,10,427,1990-10-10,8.19999980926514,60,NA,1,1,1,NA
1990,10,428,1990-10-10,10.3000001907349,60,NA,1,1,2,NA
1990,10,429,1990-10-11,9.39999961853027,50,NA,1,1,1,NA
1990,10,430,1990-10-11,4.30000019073486,45,NA,2,1,1,NA
1990,10,431,1990-10-11,3.40000009536743,30,NA,2,1,1,NA
1990,10,432,1990-10-10,8.80000019073486,55,NA,1,1,2,NA
1990,10,433,1990-10-11,10.6000003814697,60,NA,1,1,1,NA
1990,10,447,1990-10-10,2.70000004768372,70,NA,1,1,1,NA
1990,10,534,1990-10-11,3.70000004768372,35,NA,1,1,1,NA
1990,10,535,1990-10-11,10.3000001907349,40,NA,1,1,1,NA
1990,10,736,1990-10-11,12.1999998092651,50,NA,2,1,4,NA
1990,10,837,1990-10-11,4.90000009536743,60,NA,2,1,2,NA
1991,2,101,1991-02-11,14,60,NA,1,2,4,NA
1991,2,102,1991-02-11,4.59999990463257,50,NA,2,3,1,NA
1991,2,103,1991-02-11,5.19999980926514,40,NA,1,3,1,NA
1991,2,104,1991-02-07,3.70000004768372,75,NA,2,2,2,NA
1991,2,105,1991-02-07,4,75,NA,2,3,2,NA
1991,2,106,1991-02-07,2.09999990463257,60,NA,1,2,2,NA
1991,2,107,1991-02-11,14.8999996185303,65,NA,1,3,1,NA
1991,2,108,1991-02-07,11.3000001907349,65,NA,1,3,2,NA
1991,2,109,1991-02-07,19.7999992370605,75,NA,2,2,2,NA
1991,2,110,1991-02-07,14.8999996185303,80,NA,1,2,2,NA
1991,2,140,1991-02-11,15.1999998092651,60,NA,1,2,2,NA
1991,2,142,1991-02-07,4,105,NA,2,1,2,NA
1991,2,211,1991-02-04,7.90000009536743,60,NA,1,2,2,NA
1991,2,212,1991-02-04,3.40000009536743,45,NA,2,3,1,NA
1991,2,213,1991-02-04,18.8999996185303,80,NA,2,2,2,NA
1991,2,214,1991-02-04,18.6000003814697,70,NA,1,3,2,NA
1991,2,215,1991-02-04,16.7999992370605,70,NA,1,3,2,NA
1991,2,216,1991-02-04,10.6000003814697,45,NA,1,3,2,NA
1991,2,243,1991-02-04,6.40000009536743,70,NA,2,3,3,NA
1991,2,244,1991-02-04,4.59999990463257,35,NA,1,2,2,NA
1991,2,317,1991-02-01,3.40000009536743,35,NA,1,3,1,NA
1991,2,318,1991-02-01,2.70000004768372,25,NA,2,3,2,NA
1991,2,319,1991-02-01,2.70000004768372,25,NA,1,3,2,NA
1991,2,320,1991-02-01,2.09999990463257,20,NA,2,3,2,NA
1991,2,321,1991-02-01,3.09999990463257,25,NA,2,2,1,NA
1991,2,322,1991-02-01,3.40000009536743,30,NA,1,2,1,NA
1991,2,323,1991-02-01,5.5,25,NA,1,2,1,NA
1991,2,325,1991-02-01,11.8999996185303,35,NA,2,3,2,NA
1991,2,345,1991-02-01,13.3999996185303,45,NA,1,2,1,NA
1991,2,346,1991-02-01,11.6000003814697,40,NA,1,3,2,NA
1991,2,427,1991-01-31,9.69999980926514,20,NA,2,3,1,NA
1991,2,428,1991-01-31,11.3000001907349,30,NA,2,2,1,NA
1991,2,429,1991-01-31,9.69999980926514,40,NA,1,2,1,NA
1991,2,430,1991-01-31,3.40000009536743,45,NA,1,3,1,NA
1991,2,431,1991-01-31,3.09999990463257,50,NA,1,3,2,NA
1991,2,432,1991-01-31,9.10000038146973,20,NA,1,3,1,NA
1991,2,433,1991-01-31,11.8999996185303,45,NA,1,3,2,NA
1991,2,447,1991-01-31,3.40000009536743,35,NA,2,3,1,NA
1991,2,534,1991-01-31,2.70000004768372,35,NA,1,3,2,NA
1991,2,535,1991-01-30,10,65,NA,2,2,2,NA
1991,2,736,1991-01-30,11.8999996185303,55,NA,2,1,3,NA
1991,2,750,1991-01-30,9.10000038146973,50,NA,2,2,3,NA
1991,2,751,1991-01-30,11.3000001907349,65,NA,2,2,1,NA
1991,2,752,1991-01-30,6.09999990463257,55,NA,2,2,1,NA
1991,2,837,1991-01-30,4.30000019073486,105,NA,1,3,2,NA
1991,2,853,1991-01-30,11.6000003814697,110,NA,1,3,2,NA
1991,3,101,1991-03-14,13.6999998092651,40,NA,1,2,1,NA
1991,3,102,1991-03-14,4,30,NA,1,1,1,NA
1991,3,103,1991-03-14,4.30000019073486,30,NA,2,1,1,NA
1991,3,104,1991-03-08,2.70000004768372,35,NA,1,1,2,NA
1991,3,105,1991-03-08,3.40000009536743,40,NA,1,1,2,NA
1991,3,106,1991-03-08,2.09999990463257,70,NA,1,1,2,NA
1991,3,107,1991-03-14,14.3000001907349,30,NA,1,1,1,NA
1991,3,108,1991-03-14,10.6000003814697,35,NA,1,1,1,NA
1991,3,109,1991-03-08,15.1999998092651,70,NA,2,1,2,NA
1991,3,110,1991-03-08,17.3999996185303,70,NA,1,1,2,NA
1991,3,140,1991-03-14,15.6000003814697,45,NA,1,2,1,NA
1991,3,142,1991-03-03,4.30000019073486,55,NA,1,1,2,NA
1991,3,211,1991-03-07,9.69999980926514,70,NA,2,1,1,NA
1991,3,212,1991-03-07,3.09999990463257,55,NA,2,1,2,NA
1991,3,213,1991-03-07,23.5,70,NA,2,1,3,NA
1991,3,214,1991-03-07,16.5,90,NA,1,1,2,NA
1991,3,215,1991-03-07,12.5,55,NA,1,1,2,NA
1991,3,216,1991-03-07,10,40,NA,1,1,2,NA
1991,3,243,1991-03-07,6.40000009536743,55,NA,2,1,2,NA
1991,3,244,1991-03-07,3.70000004768372,40,NA,2,1,2,NA
1991,3,317,1991-03-06,2.70000004768372,40,NA,2,1,1,NA
1991,3,318,1991-03-06,2.40000009536743,40,NA,1,1,2,NA
1991,3,319,1991-03-06,3.09999990463257,55,NA,2,1,2,NA
1991,3,320,1991-03-06,2.09999990463257,20,NA,3,1,2,NA
1991,3,321,1991-03-06,2.09999990463257,20,NA,3,1,2,NA
1991,3,322,1991-03-06,2.40000009536743,20,NA,3,1,2,NA
1991,3,323,1991-03-06,2.70000004768372,30,NA,2,1,2,NA
1991,3,325,1991-03-06,11.3000001907349,30,NA,2,1,2,NA
1991,3,345,1991-03-06,11.8999996185303,25,NA,1,1,2,NA
1991,3,346,1991-03-06,13.1000003814697,50,NA,2,1,2,NA
1991,3,427,1991-03-05,8.5,20,NA,1,2,2,NA
1991,3,428,1991-03-05,9.69999980926514,25,NA,1,2,2,NA
1991,3,429,1991-03-05,8.5,20,NA,1,2,2,NA
1991,3,430,1991-03-05,3.09999990463257,20,NA,1,2,2,NA
1991,3,431,1991-03-05,3.09999990463257,15,NA,1,2,2,NA
1991,3,432,1991-03-05,7.90000009536743,20,NA,1,2,2,NA
1991,3,433,1991-03-05,11.8999996185303,20,NA,3,3,2,NA
1991,3,447,1991-03-05,1.79999995231628,20,NA,1,2,2,NA
1991,3,534,1991-03-05,3.09999990463257,20,NA,2,3,2,NA
1991,3,535,1991-03-04,9.10000038146973,35,NA,3,3,2,NA
1991,3,736,1991-03-04,12.1999998092651,35,NA,2,3,2,NA
1991,3,750,1991-03-04,10.3000001907349,30,NA,2,3,2,NA
1991,3,751,1991-03-04,10.3000001907349,30,NA,2,3,2,NA
1991,3,752,1991-03-04,4.30000019073486,40,NA,1,3,2,NA
1991,3,837,1991-03-04,3.70000004768372,40,NA,2,3,2,NA
1991,3,853,1991-03-04,11.8999996185303,40,NA,3,3,1,NA
1991,4,101,1991-04-10,13.1000003814697,15,NA,3,1,1,NA
1991,4,102,1991-04-10,3.70000004768372,25,NA,2,1,1,NA
1991,4,103,1991-04-10,4.30000019073486,30,NA,2,1,1,NA
1991,4,104,1991-04-09,3.70000004768372,65,NA,2,1,1,NA
1991,4,105,1991-04-09,3.09999990463257,45,NA,1,1,1,NA
1991,4,106,1991-04-09,2.70000004768372,110,NA,1,1,2,NA
1991,4,107,1991-04-10,14.6000003814697,30,NA,2,1,1,NA
